id,profile_url
2502,70326
2503,18602
2504,69960
2505,66395
2506,42868
2507,77630
2508,69
2509,38543
2510,18949
2511,45388
2512,62346
2513,43488
2514,32995
2515,34030
2516,48745
2517,79889
2518,84155
2519,62215
2520,70210
2521,77802
2522,90091
2523,95001
2524,95113
2525,29062
2526,96653
2527,60994
2528,72470
2529,3176
2530,1139
2531,60970
2532,29254
2533,13630
2534,12436
2535,34279
2536,82809
2537,23481
2538,76735
2539,25404
2540,36129
2541,33774
2542,57548
2543,9268
2544,35859
2545,24706
2546,39022
2547,62817
2548,77265
2549,20436
2550,77472
2551,66312
2552,23243
2553,77424
2554,79801
2555,18946
2556,70275
2557,27311
2558,13303
2559,51686
2560,70851
2561,10320
2562,65594
2563,17075
2564,88496
2565,88815
2566,15446
2567,62308
2568,24221
2569,24220
2570,14179
2571,71690
2572,10262
2573,91324
2574,93783
2575,93784
2576,94507
2577,96759
2578,98892
2579,98939
2580,101286
2581,89705
2582,65912
2583,75775
2584,78602
2585,56649
2586,73466
2587,29242
2588,25201
2589,79634
2590,29592
2591,69325
2592,43880
2593,9013
2594,82805
2595,64369
2596,52023
2597,70997
2598,57552
2599,70963
2600,1022
2601,79649
2602,25069
2603,33417
2604,11996
2605,23644
2606,39472
2607,40997
2608,30568
2609,38156
2610,21068
2611,101836
2612,89593
2613,75824
2614,13451
2615,9166
2616,70985
2617,24482
2618,81687
2619,82718
2620,45390
2621,79365
2622,38539
2623,8790
2624,77797
2625,71052
2626,73585
2627,16335
2628,80168
2629,34845
2630,30606
2631,79855
2632,76265
2633,98095
2634,100270
2635,89706
2636,89830
2637,10416
2638,74694
2639,75446
2640,78666
2641,85226
2642,63014
2643,17726
2644,23222
2645,24084
2646,18111
2647,35411
2648,8725
2649,13478
2650,8735
2651,13196
2652,62954
2653,77585
2654,90677
2655,14997
2656,90141
2657,90085
2658,35035
2659,89824
2660,23272
2661,13460
2662,141
2663,75380
2664,81255
2665,84131
2666,1204
2667,44608
2668,62094
2669,27387
2670,81297
2671,9962
2672,9789
2673,8796
2674,62687
2675,74805
2676,49110
2677,62213
2678,11800
2679,41107
2680,39550
2681,21202
2682,28341
2683,70922
2684,69182
2685,99288
2686,89444
2687,39859
2688,98371
2689,71352
2690,75111
2691,77529
2692,78433
2693,48059
2694,68449
2695,2382
2696,53048
2697,64929
2698,47895
2699,70878
2700,11077
2701,75232
2702,63243
2703,10133
2704,47697
2705,16857
2706,77616
2707,11990
2708,28179
2709,30599
2710,79850
2711,79390
2712,29778
2713,91948
2714,94640
2715,98091
2716,89689
2717,7972
2718,31155
2719,70184
2720,78054
2721,38444
2722,84266
2723,84637
2724,78730
2725,75278
2726,9848
2727,27864
2728,24688
2729,20370
2730,12816
2731,53972
2732,5431
2733,49241
2734,70456
2735,27865
2736,27866
2737,66586
2738,10438
2739,14620
2740,81680
2741,81906
2742,81184
2743,57957
2744,85160
2745,10914
2746,16218
2747,36341
2748,85456
2749,58952
2750,30570
2751,15937
2752,29038
2753,68403
2754,90636
2755,98175
2756,12433
2757,12839
2758,74071
2759,89711
2760,13275
2761,34232
2762,24089
2763,9308
2764,3180
2765,71656
2766,56684
2767,63301
2768,71208
2769,12042
2770,5365
2771,53974
2772,80475
2773,24136
2774,62522
2775,67506
2776,26882
2777,71233
2778,77413
2779,15037
2780,21536
2781,69313
2782,25301
2783,70717
2784,9980
2785,57893
2786,46169
2787,14161
2788,70171
2789,8927
2790,21494
2791,13237
2792,1
2793,11
2794,80171
2795,27168
2796,25598
2797,67295
2798,77072
2799,3572
2800,93084
2801,92934
2802,95409
2803,98050
2804,98357
2805,98360
2806,59033
2807,34696
2808,75362
2809,81028
2810,83060
2811,42404
2812,60979
2813,42357
2814,61505
2815,44410
2816,58801
2817,3487
2818,79122
2819,20341
2820,44899
2821,34157
2822,67194
2823,68631
2824,68625
2825,1282
2826,88820
2827,74932
2828,2098
2829,89710
2830,100656
2831,101233
2832,14890
2833,4381
2834,25153
2835,7869
2836,35251
2837,263
2838,4382
2839,74650
2840,11884
2841,77712
2842,12841
2843,36958
2844,78746
2845,72979
2846,10729
2847,21539
2848,73579
2849,71856
2850,25504
2851,24256
2852,19752
2853,81700
2854,15967
2855,85079
2856,76252
2857,91250
2858,82173
2859,44692
2860,62106
2861,38317
2862,48536
2863,26485
2864,70826
2865,70872
2866,54489
2867,42810
2868,81465
2869,84349
2870,84348
2871,84350
2872,63974
2873,70666
2874,70449
2875,90585
2876,77403
2877,45818
2878,9212
2879,78375
2880,5024
2881,97883
2882,97992
2883,101219
2884,89868
2885,4395
2886,70888
2887,10433
2888,78861
2889,52181
2890,69836
2891,29270
2892,29290
2893,35314
2894,12602
2895,47899
2896,68025
2897,70030
2898,78374
2899,77590
2900,70811
2901,70008
2902,66448
2903,51361
2904,76802
2905,24480
2906,22182
2907,64252
2908,17070
2909,12394
2910,42882
2911,12406
2912,52865
2913,31256
2914,30277
2915,24889
2916,66194
2917,95896
2918,97666
2919,98548
2920,91354
2921,76941
2922,79476
2923,100146
2924,53119
2925,25904
2926,68593
2927,47823
2928,38830
2929,79670
2930,62130
2931,50963
2932,25090
2933,45899
2934,71394
2935,90847
2936,12010
2937,67296
2938,91241
2939,89911
2940,70155
2941,78869
2942,88419
2943,27860
2944,66804
2945,62536
2946,34629
2947,24832
2948,68377
2949,75837
2950,39718
2951,64925
2952,13859
2953,28984
2954,79654
2955,30677
2956,70066
2957,39391
2958,76354
2959,75762
2960,96736
2961,70375
2962,50364
2963,26354
2964,76275
2965,83565
2966,68668
2967,80555
2968,80338
2969,5360
2970,59889
2971,62821
2972,10944
2973,61271
2974,25836
2975,65287
2976,10821
2977,33950
2978,70784
2979,30317
2980,65555
2981,60169
2982,53113
2983,47550
2984,10907
2985,82440
2986,22140
2987,29777
2988,92948
2989,91770
2990,51071
2991,28916
2992,63144
2993,77143
2994,78544
2995,29274
2996,29244
2997,9954
2998,69192
2999,7897
3000,11647
3001,4540
3002,9277
3003,65758
3004,49099
3005,67796
3006,36815
3007,5334
3008,62103
3009,63190
3010,49360
3011,46257
3012,19972
3013,62024
3014,19049
3015,12783
3016,81989
3017,62020
3018,18936
3019,26288
3020,84294
3021,27009
3022,33126
3023,97841
3024,99007
3025,58663
3026,56319
3027,68825
3028,71714
3029,75367
3030,60981
3031,83830
3032,79102
3033,61940
3034,10711
3035,53047
3036,11870
3037,37648
3038,68565
3039,42833
3040,67348
3041,10742
3042,31389
3043,67479
3044,31514
3045,78947
3046,49283
3047,70830
3048,78985
3049,47366
3050,64432
3051,67624
3052,79918
3053,21754
3054,29634
3055,101230
3056,101865
3057,33956
3058,50062
3059,76017
3060,78500
3061,82340
3062,84148
3063,75763
3064,52778
3065,44903
3066,67131
3067,63769
3068,64609
3069,58011
3070,45043
3071,18957
3072,22831
3073,49441
3074,32204
3075,73136
3076,72305
3077,65303
3078,80399
3079,76153
3080,55713
3081,21195
3082,17201
3083,25245
3084,51584
3085,76343
3086,46558
3087,3444
3088,34846
3089,38250
3090,26010
3091,18917
3092,40330
3093,86848
3094,50793
3095,3516
3096,93486
3097,98689
3098,99147
3099,66541
3100,815
3101,15024
3102,26856
3103,70200
3104,20962
3105,44769
3106,53098
3107,34044
3108,10415
3109,71673
3110,71723
3111,2880
3112,11108
3113,69035
3114,10449
3115,75123
3116,2476
3117,52656
3118,55542
3119,78534
3120,83763
3121,84633
3122,76946
3123,43176
3124,44386
3125,33564
3126,85958
3127,62818
3128,49956
3129,10600
3130,30114
3131,12445
3132,32595
3133,80866
3134,10737
3135,59510
3136,23965
3137,72194
3138,63535
3139,39821
3140,72302
3141,1089
3142,76578
3143,13447
3144,65030
3145,32554
3146,69331
3147,18110
3148,61984
3149,27299
3150,70661
3151,13187
3152,69250
3153,57772
3154,33502
3155,62941
3156,65806
3157,84245
3158,23351
3159,59240
3160,51435
3161,90161
3162,81619
3163,74336
3164,15341
3165,51944
3166,44161
3167,70372
3168,12791
3169,1288
3170,33440
3171,38988
3172,9487
3173,72938
3174,33679
3175,9472
3176,56790
3177,9474
3178,64405
3179,36976
3180,24516
3181,66788
3182,65305
3183,43476
3184,76812
3185,76278
3186,45044
3187,77619
3188,29136
3189,78979
3190,11784
3191,35867
3192,31255
3193,85459
3194,1608
3195,56373
3196,56366
3197,88721
3198,57216
3199,60288
3200,21346
3201,79816
3202,57209
3203,72766
3204,93193
3205,93619
3206,89921
3207,95904
3208,97987
3209,27550
3210,98182
3211,99103
3212,99161
3213,99676
3214,43785
3215,101763
3216,101833
3217,7850
3218,74428
3219,54342
3220,56318
3221,3188
3222,56985
3223,27336
3224,37356
3225,76023
3226,78560
3227,73352
3228,15569
3229,20441
3230,46559
3231,56660
3232,34280
3233,5696
3234,67020
3235,9782
3236,77551
3237,71134
3238,70229
3239,43453
3240,61433
3241,21496
3242,79132
3243,73432
3244,80465
3245,20605
3246,10275
3247,62198
3248,23886
3249,77423
3250,68586
3251,47729
3252,17227
3253,49440
3254,59039
3255,11078
3256,31586
3257,77808
3258,43422
3259,77594
3260,8989
3261,3524
3262,63232
3263,51878
3264,70796
3265,77271
3266,77503
3267,19741
3268,35863
3269,64773
3270,23649
3271,59671
3272,56364
3273,3054
3274,58729
3275,77834
3276,76034
3277,82062
3278,899
3279,91943
3280,91407
3281,50634
3282,95410
3283,93368
3284,83749
3285,97834
3286,100653
3287,60494
3288,45138
3289,96670
3290,78601
3291,7865
3292,70885
3293,62
3294,76743
3295,77409
3296,82422
3297,83475
3298,84643
3299,43640
3300,48672
3301,10922
3302,20337
3303,46564
3304,7964
3305,39783
3306,77186
3307,20920
3308,25063
3309,61480
3310,77803
3311,79140
3312,86618
3313,13254
3314,30813
3315,82806
3316,32077
3317,38323
3318,4167
3319,49239
3320,20727
3321,90089
3322,83839
3323,19350
3324,39399
3325,75181
3326,62200
3327,87184
3328,25066
3329,6429
3330,41142
3331,90989
3332,23255
3333,79397
3334,25621
3335,822
3336,23183
3337,80741
3338,73900
3339,99081
3340,71493
3341,33468
3342,54018
3343,62465
3344,127
3345,128
3346,71432
3347,12481
3348,45343
3349,77844
3350,13458
3351,83154
3352,73412
3353,83792
3354,87476
3355,85941
3356,85942
3357,13233
3358,24302
3359,49309
3360,16334
3361,73279
3362,68757
3363,47795
3364,45634
3365,21508
3366,90094
3367,9754
3368,8798
3369,59245
3370,9788
3371,77952
3372,61392
3373,11722
3374,77859
3375,80479
3376,21729
3377,78992
3378,64123
3379,16551
3380,25515
3381,42867
3382,31639
3383,44888
3384,81031
3385,67255
3386,39404
3387,20433
3388,26854
3389,83246
3390,62086
3391,29152
3392,72416
3393,17079
3394,81494
3395,18950
3396,13950
3397,82162
3398,27158
3399,90850
3400,21928
3401,49080
3402,70585
3403,67041
3404,69772
3405,91173
3406,50787
3407,54425
3408,85933
3409,93759
3410,93760
3411,94996
3412,77839
3413,73914
3414,98345
3415,98936
3416,36068
3417,67883
3418,71219
3419,61476
3420,74854
3421,81962
3422,22470
3423,10921
3424,72337
3425,19062
3426,46298
3427,49290
3428,26361
3429,66
3430,70924
3431,20302
3432,70876
3433,25274
3434,27378
3435,13623
3436,23838
3437,38286
3438,50019
3439,23629
3440,47842
3441,81493
3442,80177
3443,27008
3444,62222
3445,25016
3446,41618
3447,91486
3448,89855
3449,97720
3450,98691
3451,27339
3452,73460
3453,12838
3454,73922
3455,63680
3456,15023
3457,279
3458,77659
3459,80910
3460,84940
3461,20448
3462,25461
3463,46987
3464,24413
3465,69493
3466,39185
3467,68024
3468,18819
3469,49375
3470,81905
3471,81943
3472,48529
3473,78649
3474,31385
3475,3505
3476,62236
3477,31706
3478,41097
3479,34115
3480,75491
3481,94605
3482,89923
3483,98943
3484,68222
3485,14003
3486,2365
3487,61764
3488,5288
3489,62831
3490,32582
3491,33965
3492,36368
3493,43680
3494,25275
3495,10134
3496,48780
3497,75659
3498,35982
3499,82874
3500,3509
3501,28851
3502,58089
3503,5332
3504,71119
3505,12650
3506,64188
3507,42344
3508,76337
3509,39153
3510,87609
3511,67250
3512,69491
3513,76154
3514,25055
3515,24900
3516,67297
3517,58954
3518,30499
3519,26999
3520,3513
3521,91901
3522,72728
3523,67758
3524,72730
3525,18931
3526,70369
3527,261
3528,5295
3529,72725
3530,71416
3531,49988
3532,75669
3533,75827
3534,76519
3535,81974
3536,22765
3537,70335
3538,29246
3539,29275
3540,29287
3541,38633
3542,90152
3543,68555
3544,77812
3545,59892
3546,63242
3547,48980
3548,73064
3549,24228
3550,76891
3551,12718
3552,80417
3553,9806
3554,70172
3555,43971
3556,30549
3557,54984
3558,17808
3559,69254
3560,37635
3561,76836
3562,39260
3563,85306
3564,24305
3565,5678
3566,30551
3567,27163
3568,28185
3569,58976
3570,91867
3571,91296
3572,92771
3573,18586
3574,38207
3575,34432
3576,11871
3577,76026
3578,53995
3579,32590
3580,25519
3581,72981
3582,30126
3583,20807
3584,52052
3585,69113
3586,71094
3587,63387
3588,70159
3589,21188
3590,3527
3591,26023
3592,59732
3593,48238
3594,36120
3595,90153
3596,52864
3597,5946
3598,25812
3599,15960
3600,45444
3601,97877
3602,98667
3603,93570
3604,99008
3605,18933
3606,71099
3607,39836
3608,66336
3609,71653
3610,71774
3611,74457
3612,76020
3613,78863
3614,77993
3615,80188
3616,53937
3617,14156
3618,71125
3619,70863
3620,23488
3621,53423
3622,21201
3623,43899
3624,68119
3625,59195
3626,20306
3627,65531
3628,9689
3629,83810
3630,10941
3631,13194
3632,51355
3633,18734
3634,49439
3635,67480
3636,5371
3637,63068
3638,70247
3639,82810
3640,12124
3641,26690
3642,37687
3643,89586
3644,77796
3645,60133
3646,79368
3647,26026
3648,81945
3649,54651
3650,73062
3651,54143
3652,62211
3653,90138
3654,39467
3655,85436
3656,43582
3657,221
3658,54642
3659,91325
3660,95079
3661,98176
3662,93820
3663,72379
3664,26436
3665,66188
3666,84130
3667,29349
3668,20325
3669,68230
3670,71051
3671,59904
3672,34150
3673,60932
3674,41002
3675,64388
3676,63927
3677,39736
3678,48876
3679,70277
3680,50794
3681,32719
3682,32715
3683,99652
3684,9943
3685,9885
3686,12237
3687,75289
3688,75449
3689,79477
3690,33736
3691,83790
3692,9275
3693,85930
3694,31590
3695,12608
3696,82689
3697,77811
3698,54905
3699,52989
3700,22164
3701,76598
3702,77515
3703,74046
3704,74160
3705,19067
3706,63973
3707,23348
3708,24255
3709,22291
3710,71384
3711,85077
3712,74087
3713,98294
3714,99723
3715,93719
3716,93718
3717,14157
3718,12240
3719,84259
3720,77825
3721,84437
3722,48009
3723,13305
3724,8788
3725,8797
3726,82738
3727,63409
3728,4172
3729,41493
3730,36798
3731,21943
3732,51945
3733,36061
3734,25518
3735,45492
3736,24692
3737,53401
3738,8764
3739,85163
3740,75974
3741,15373
3742,33777
3743,80397
3744,78107
3745,31607
3746,5725
3747,19848
3748,44897
3749,24219
3750,24218
3751,24223
3752,24222
3753,87794
3754,95121
3755,75902
3756,89854
3757,97899
3758,98087
3759,70343
3760,74652
3761,77988
3762,82339
3763,83738
3764,77335
3765,47870
3766,43910
3767,25785
3768,61376
3769,46899
3770,89990
3771,79183
3772,37055
3773,57978
3774,33630
3775,43425
3776,61759
3777,40888
3778,68671
3779,10190
3780,90611
3781,81715
3782,90954
3783,89443
3784,93787
3785,93788
3786,94601
3787,70205
3788,50379
3789,75377
3790,78383
3791,85387
3792,29292
3793,72385
3794,17287
3795,36296
3796,23228
3797,60906
3798,17174
3799,81948
3800,82373
3801,67261
3802,10444
3803,77816
3804,63473
3805,77533
3806,23307
3807,85024
3808,55049
3809,26488
3810,9795
3811,48063
3812,90086
3813,87510
3814,44617
3815,45438
3816,65039
3817,79658
3818,15357
3819,27154
3820,17006
3821,29783
3822,95020
3823,60498
3824,48275
3825,92425
3826,89949
3827,102266
3828,78623
3829,78624
3830,14759
3831,15533
3832,68527
3833,61924
3834,59652
3835,15538
3836,15535
3837,76411
3838,76414
3839,90149
3840,74051
3841,18930
3842,77547
3843,18328
3844,2378
3845,47691
3846,69513
3847,14623
3848,24351
3849,70865
3850,23846
3851,76963
3852,58982
3853,19738
3854,19998
3855,30576
3856,39228
3857,91334
3858,91553
3859,36117
3860,87203
3861,101896
3862,89887
3863,33961
3864,22888
3865,71333
3866,72528
3867,82175
3868,76195
3869,12360
3870,12370
3871,83603
3872,26916
3873,62151
3874,32566
3875,20463
3876,75454
3877,67191
3878,70419
3879,76151
3880,68556
3881,15664
3882,42343
3883,14803
3884,76391
3885,21187
3886,23339
3887,84165
3888,79379
3889,40913
3890,96739
3891,101888
3892,92650
3893,89594
3894,109
3895,50021
3896,71675
3897,71696
3898,19446
3899,79473
3900,81018
3901,85340
3902,5492
3903,77493
3904,16173
3905,75307
3906,70365
3907,7960
3908,64639
3909,74615
3910,82696
3911,80769
3912,53042
3913,62033
3914,84040
3915,58163
3916,81288
3917,5631
3918,51538
3919,89583
3920,72428
3921,49224
3922,24416
3923,34034
3924,41048
3925,71129
3926,10603
3927,86844
3928,76255
3929,26767
3930,10159
3931,23273
3932,51069
3933,74698
3934,56651
3935,89187
3936,16369
3937,48070
3938,72335
3939,41452
3940,16608
3941,64116
3942,12814
3943,70932
3944,89608
3945,75300
3946,10437
3947,57547
3948,80771
3949,90157
3950,27385
3951,76331
3952,51449
3953,67969
3954,4209
3955,68655
3956,27164
3957,40872
3958,30594
3959,99655
3960,74073
3961,12835
3962,40826
3963,89553
3964,24091
3965,28898
3966,1138
3967,32522
3968,23492
3969,78498
3970,78430
3971,75965
3972,22766
3973,63820
3974,47744
3975,35942
3976,77549
3977,58991
3978,79128
3979,59206
3980,81995
3981,50073
3982,75725
3983,36510
3984,40337
3985,37657
3986,30224
3987,90083
3988,79461
3989,53669
3990,21179
3991,90291
3992,34867
3993,34046
3994,45809
3995,91411
3996,97911
3997,57480
3998,68827
3999,13445
4000,53097
4001,76798
4002,82153
4003,68096
4004,68075
4005,18250
4006,32913
4007,57557
4008,57553
4009,31227
4010,90043
4011,89606
4012,86059
4013,24332
4014,30602
4015,91243
4016,35289
4017,75870
4018,78777
4019,26352
4020,83238
4021,76771
4022,79171
4023,24890
4024,90111
4025,70450
4026,70870
4027,82737
4028,17795
4029,25831
4030,20884
4031,31308
4032,78338
4033,38991
4034,76628
4035,89592
4036,38318
4037,67477
4038,44980
4039,90673
4040,52863
4041,2550
4042,83589
4043,91115
4044,34117
4045,29067
4046,25313
4047,25318
4048,29638
4049,93591
4050,93632
4051,15757
4052,101829
4053,89902
4054,91544
4055,61510
4056,71660
4057,78543
4058,79602
4059,17737
4060,72387
4061,23889
4062,46260
4063,71524
4064,48547
4065,39400
4066,43417
4067,90375
4068,77927
4069,10696
4070,17385
4071,75279
4072,81636
4073,81635
4074,77595
4075,74570
4076,19071
4077,85423
4078,79841
4079,77975
4080,17964
4081,21343
4082,93709
4083,47500
4084,97989
4085,98895
4086,6823
4087,33952
4088,70398
4089,130
4090,75383
4091,60965
4092,70331
4093,60991
4094,23485
4095,13628
4096,36567
4097,44300
4098,68761
4099,15006
4100,74175
4101,77914
4102,61266
4103,66447
4104,48207
4105,19596
4106,64930
4107,68443
4108,66185
4109,13504
4110,37629
4111,90644
4112,43920
4113,93483
4114,99098
4115,99004
4116,73861
4117,9304
4118,63149
4119,18332
4120,85193
4121,29340
4122,80183
4123,32460
4124,69253
4125,77187
4126,90154
4127,42845
4128,15660
4129,62692
4130,70820
4131,25508
4132,34661
4133,49391
4134,75403
4135,7892
4136,80400
4137,19749
4138,11375
4139,91859
4140,96945
4141,97925
4142,36045
4143,89696
4144,65153
4145,75823
4146,78780
4147,76595
4148,62951
4149,80304
4150,90090
4151,47662
4152,89582
4153,843
4154,59275
4155,65276
4156,27161
4157,48509
4158,69741
4159,14176
4160,30593
4161,18448
4162,93015
4163,19674
4164,29259
4165,82880
4166,32361
4167,74047
4168,21535
4169,77567
4170,65532
4171,32182
4172,32184
4173,14985
4174,31303
4175,82101
4176,81987
4177,32075
4178,30544
4179,62239
4180,42815
4181,20289
4182,98302
4183,43795
4184,60989
4185,82190
4186,76420
4187,77527
4188,78668
4189,5490
4190,46262
4191,70816
4192,40441
4193,43919
4194,62026
4195,60935
4196,76284
4197,12929
4198,47352
4199,94632
4200,97758
4201,101283
4202,70201
4203,56984
4204,53096
4205,11867
4206,74836
4207,75359
4208,76224
4209,76956
4210,83946
4211,1036
4212,77623
4213,62947
4214,31005
4215,64184
4216,65073
4217,61892
4218,81221
4219,78334
4220,75660
4221,77810
4222,64637
4223,62212
4224,66587
4225,27220
4226,1026
4227,35551
4228,10404
4229,44915
4230,12165
4231,15971
4232,87209
4233,94624
4234,93695
4235,89924
4236,98354
4237,70500
4238,68754
4239,75453
4240,82193
4241,64176
4242,84274
4243,17384
4244,10910
4245,62132
4246,50962
4247,68444
4248,6001
4249,1096
4250,47673
4251,15016
4252,79550
4253,64831
4254,72610
4255,78035
4256,14248
4257,81686
4258,74116
4259,74034
4260,38253
4261,83582
4262,77074
4263,38760
4264,50124
4265,93800
4266,95068
4267,96741
4268,89925
4269,91120
4270,34718
4271,22468
4272,75394
4273,84835
4274,87341
4275,88609
4276,62815
4277,10901
4278,84300
4279,84301
4280,71085
4281,25809
4282,78734
4283,17065
4284,51604
4285,45505
4286,70174
4287,27123
4288,50360
4289,48036
4290,81467
4291,65556
4292,81199
4293,76440
4294,76813
4295,71224
4296,90081
4297,79124
4298,43444
4299,86908
4300,84153
4301,13333
4302,59244
4303,58030
4304,12879
4305,84226
4306,62220
4307,5929
4308,27047
4309,26020
4310,67505
4311,56260
4312,90983
4313,93796
4314,95899
4315,97874
4316,98197
4317,33779
4318,82194
4319,23483
4320,32912
4321,116
4322,78860
4323,88619
4324,51306
4325,85949
4326,74078
4327,12136
4328,17646
4329,76405
4330,81213
4331,73232
4332,31017
4333,53055
4334,19046
4335,46167
4336,17177
4337,69512
4338,29140
4339,86372
4340,90082
4341,34033
4342,17449
4343,80485
4344,13466
4345,68583
4346,76221
4347,75406
4348,27177
4349,47844
4350,12553
4351,81705
4352,47523
4353,93021
4354,98051
4355,101388
4356,101735
4357,66544
4358,17191
4359,287
4360,427
4361,31370
4362,19728
4363,35300
4364,74505
4365,76025
4366,77987
4367,1579
4368,29284
4369,80191
4370,66335
4371,12607
4372,20429
4373,21193
4374,24687
4375,5374
4376,49610
4377,42905
4378,24365
4379,35043
4380,51889
4381,23885
4382,31531
4383,13499
4384,90039
4385,70423
4386,254
4387,47549
4388,19249
4389,18441
4390,93805
4391,89850
4392,98551
4393,27347
4394,29060
4395,15749
4396,100553
4397,100330
4398,101227
4399,50384
4400,21492
4401,77288
4402,22768
4403,87469
4404,15422
4405,75233
4406,33500
4407,66124
4408,69497
4409,74049
4410,49313
4411,67756
4412,14795
4413,22272
4414,90162
4415,46624
4416,77878
4417,16247
4418,30865
4419,10315
4420,27412
4421,10442
4422,77555
4423,14249
4424,5481
4425,33443
4426,50983
4427,67134
4428,71859
4429,58988
4430,9792
4431,56850
4432,79652
4433,45382
4434,31386
4435,74035
4436,39384
4437,30596
4438,1586
4439,67050
4440,70424
4441,89591
4442,29621
4443,97907
4444,98174
4445,90048
4446,22270
4447,14896
4448,76216
4449,69729
4450,46101
4451,33470
4452,10607
4453,65113
4454,114
4455,987
4456,7866
4457,70891
4458,34042
4459,24368
4460,70416
4461,71776
4462,58295
4463,72480
4464,74462
4465,75294
4466,75522
4467,75389
4468,77524
4469,60960
4470,78775
4471,77458
4472,83151
4473,20466
4474,77928
4475,29269
4476,80635
4477,9266
4478,85932
4479,43085
4480,10650
4481,79100
4482,15570
4483,72352
4484,72330
4485,46569
4486,90115
4487,77420
4488,27811
4489,48753
4490,39703
4491,29135
4492,82862
4493,13977
4494,76388
4495,74098
4496,217
4497,56786
4498,59201
4499,49012
4500,80466
4501,24504
4502,12692
4503,76621
4504,62218
4505,61375
4506,10744
4507,23326
4508,49071
4509,22772
4510,35860
4511,76814
4512,10318
4513,21730
4514,75882
4515,11713
4516,28775
4517,1292
4518,25392
4519,8740
4520,51680
4521,13003
4522,63860
4523,39602
4524,17084
4525,65923
4526,62389
4527,49552
4528,65151
4529,70422
4530,89890
4531,52149
4532,83797
4533,49427
4534,48284
4535,68559
4536,84429
4537,17074
4538,30756
4539,56794
4540,31145
4541,15627
4542,67635
4543,80415
4544,5385
4545,13500
4546,77798
4547,13568
4548,78978
4549,75650
4550,15015
4551,10569
4552,25733
4553,59512
4554,20239
4555,1688
4556,13948
4557,73008
4558,12047
4559,12723
4560,8745
4561,45485
4562,23966
4563,52049
4564,5400
4565,65756
4566,19748
4567,81940
4568,79008
4569,78984
4570,87414
4571,25087
4572,21926
4573,62312
4574,10803
4575,51422
4576,1610
4577,45814
4578,24207
4579,57217
4580,9211
4581,43587
4582,74083
4583,75653
4584,78084
4585,70163
4586,81957
4587,75558
4588,74686
4589,824
4590,29776
4591,80734
4592,91955
4593,93482
4594,93448
4595,93757
4596,93758
4597,97700
4598,97701
4599,97702
4600,97699
4601,98181
4602,98272
4603,92428
4604,92426
4605,92430
4606,92427
4607,92429
4608,93153
4609,74648
4610,71422
4611,84632
4612,42709
4613,32558
4614,13306
4615,18728
4616,84304
4617,20432
4618,90185
4619,44791
4620,10736
4621,10756
4622,29148
4623,82693
4624,35415
4625,18992
4626,70253
4627,20916
4628,77807
4629,67337
4630,58958
4631,82434
4632,50796
4633,8749
4634,13278
4635,70477
4636,84123
4637,77982
4638,77182
4639,29252
4640,79168
4641,62540
4642,9850
4643,70895
4644,44409
4645,41255
4646,18095
4647,79139
4648,82073
4649,84498
4650,63685
4651,42190
4652,25784
4653,72812
4654,68098
4655,68768
4656,88818
4657,19997
4658,68146
4659,80687
4660,11080
4661,11374
4662,91380
4663,100552
4664,15595
4665,12238
4666,77888
4667,82341
4668,79745
4669,19652
4670,87475
4671,69837
4672,28684
4673,86770
4674,86687
4675,11797
4676,62537
4677,16076
4678,20039
4679,44615
4680,33775
4681,33776
4682,84044
4683,82058
4684,80474
4685,85670
4686,48253
4687,5634
4688,70252
4689,42834
4690,41636
4691,73652
4692,78940
4693,17961
4694,64774
4695,20050
4696,24879
4697,85454
4698,60921
4699,89438
4700,82793
4701,82795
4702,82794
4703,82792
4704,82797
4705,82796
4706,47362
4707,97827
4708,12502
4709,78377
4710,78865
4711,84635
4712,85955
4713,16210
4714,10656
4715,13245
4716,70757
4717,76904
4718,27742
4719,90247
4720,74228
4721,77148
4722,74026
4723,47318
4724,25834
4725,55001
4726,40584
4727,47711
4728,24412
4729,27372
4730,27170
4731,69988
4732,43082
4733,73970
4734,60157
4735,72438
4736,30118
4737,70667
4738,21432
4739,51883
4740,30496
4741,29556
4742,96751
4743,97870
4744,97982
4745,91551
4746,98093
4747,42434
4748,13468
4749,29491
4750,50269
4751,78470
4752,48279
4753,79479
4754,68580
4755,79110
4756,81318
4757,72532
4758,16233
4759,25460
4760,61298
4761,28856
4762,75398
4763,82159
4764,48158
4765,38315
4766,21198
4767,75649
4768,18351
4769,65529
4770,688
4771,18987
4772,77940
4773,64832
4774,68698
4775,18109
4776,25679
4777,48233
4778,17188
4779,21224
4780,13256
4781,28178
4782,39465
4783,79755
4784,15943
4785,50791
4786,93064
4787,93708
4788,87146
4789,97704
4790,98009
4791,98305
4792,98973
4793,62466
4794,18284
4795,47676
4796,24363
4797,81720
4798,36121
4799,44892
4800,64973
4801,9736
4802,19846
4803,36207
4804,31305
4805,3490
4806,77890
4807,30271
4808,44726
4809,76849
4810,67293
4811,31023
4812,38177
4813,76254
4814,41621
4815,39851
4816,94981
4817,97718
4818,89930
4819,100504
4820,9892
4821,75296
4822,61004
4823,77822
4824,84688
4825,43908
4826,13239
4827,7
4828,70832
4829,9851
4830,70873
4831,77919
4832,16180
4833,15028
4834,42391
4835,44622
4836,41698
4837,34361
